date,state,fips,cases,deaths,Date_Start_of_Lockdown,Date_End_of_Lockdown,Lockdown_Length,"Noramliztion factor (per 1,000)"
3/8/2020,New Hampshire,33,4,0,27-Mar,4-May,38,0.00073545
3/8/2020,New Jersey,34,6,0,21-Mar,,,0.00011258
3/8/2020,New York,36,106,0,22-Mar,15-May,54,0.0000514
3/8/2020,North Carolina,37,2,0,30-Mar,8-May,39,0.00009535
3/8/2020,Oklahoma,40,1,0,,,,0.00025272
3/8/2020,Oregon,41,13,0,23-Mar,,,0.00023709
3/8/2020,Pennsylvania,42,6,0,1-Apr,8-May,37,0.00007811
3/8/2020,Rhode Island,44,3,0,28-Mar,8-May,41,0.00094397
3/8/2020,South Carolina,45,6,0,7-Apr,12-May,35,0.00019422
3/8/2020,Tennessee,47,3,0,2-Apr,30-Apr,28,0.00014643
3/8/2020,Texas,48,23,0,2-Apr,30-Apr,28,0.00003449
3/8/2020,Utah,49,3,0,,,,0.00031192
3/8/2020,Vermont,50,1,0,24-Mar,15-May,52,0.00160259
3/8/2020,Virginia,51,2,0,30-Mar,10-Jun,72,0.00011716
3/8/2020,Washington,53,141,19,23-Mar,4-May,42,0.00013132
3/8/2020,Wisconsin,55,1,0,25-Mar,26-May,62,0.00017175
3/9/2020,Arizona,4,6,0,30-Mar,15-May,46,0.00013739
3/9/2020,California,6,172,2,19-Mar,,,0.00002531
3/9/2020,Colorado,8,12,0,26-Mar,27-Apr,32,0.00017365
3/9/2020,Connecticut,9,2,0,23-Mar,20-May,58,0.00028048
3/9/2020,Florida,12,14,2,20-Mar,30-Apr,41,0.00004656
3/9/2020,Georgia,13,17,0,3-Apr,30-Apr,27,0.00009418
3/9/2020,Hawaii,15,2,0,25-Mar,31-May,67,0.00070628
3/9/2020,Illinois,17,11,0,21-Mar,30-May,70,0.00007892
3/9/2020,Indiana,18,4,0,25-Mar,1-May,37,0.00014854
3/9/2020,Iowa,19,8,0,,,,0.00031695
3/9/2020,Kansas,20,1,0,30-Mar,3-May,34,0.00034325
3/9/2020,Kentucky,21,5,0,26-Mar,,,0.00022383
3/9/2020,Louisiana,22,1,0,23-Mar,15-May,53,0.00021511
3/9/2020,Maryland,24,6,0,30-Mar,,,0.00016541
3/9/2020,Massachusetts,25,41,0,24-Apr,18-May,24,0.00014509
3/9/2020,Minnesota,27,2,0,27-Mar,4-May,38,0.00017732
3/9/2020,Missouri,29,1,0,6-Apr,3-May,27,0.00016293
3/9/2020,Nebraska,31,16,0,,,,0.00051695
3/9/2020,Nevada,32,4,0,31-Mar,15-May,45,0.00032466
3/9/2020,New Hampshire,33,4,0,27-Mar,4-May,38,0.00073545
3/9/2020,New Jersey,34,11,0,21-Mar,,,0.00011258
3/9/2020,New York,36,142,0,22-Mar,15-May,54,0.0000514
3/9/2020,North Carolina,37,7,0,30-Mar,8-May,39,0.00009535
3/9/2020,Ohio,39,3,0,23-Mar,30-May,68,0.00008555
3/9/2020,Oklahoma,40,1,0,,,,0.00025272
3/9/2020,Oregon,41,13,0,23-Mar,,,0.00023709
3/9/2020,Pennsylvania,42,10,0,1-Apr,8-May,37,0.00007811
3/9/2020,Rhode Island,44,3,0,28-Mar,8-May,41,0.00094397
3/9/2020,South Carolina,45,7,0,7-Apr,12-May,35,0.00019422
3/9/2020,Tennessee,47,4,0,2-Apr,30-Apr,28,0.00014643
3/9/2020,Texas,48,24,0,2-Apr,30-Apr,28,0.00003449
3/9/2020,Utah,49,3,0,,,,0.00031192
3/9/2020,Vermont,50,1,0,24-Mar,15-May,52,0.00160259
3/9/2020,Virginia,51,5,0,30-Mar,10-Jun,72,0.00011716
3/9/2020,Washington,53,179,22,23-Mar,4-May,42,0.00013132
3/9/2020,Wisconsin,55,2,0,25-Mar,26-May,62,0.00017175
3/10/2020,Arizona,4,6,0,30-Mar,15-May,46,0.00013739
3/10/2020,California,6,179,3,19-Mar,,,0.00002531
3/10/2020,Colorado,8,17,0,26-Mar,27-Apr,32,0.00017365
3/10/2020,Connecticut,9,2,0,23-Mar,20-May,58,0.00028048
3/10/2020,Florida,12,23,2,20-Mar,30-Apr,41,0.00004656
3/10/2020,Georgia,13,22,0,3-Apr,30-Apr,27,0.00009418
3/10/2020,Hawaii,15,2,0,25-Mar,31-May,67,0.00070628
3/10/2020,Illinois,17,19,0,21-Mar,30-May,70,0.00007892
3/10/2020,Indiana,18,6,0,25-Mar,1-May,37,0.00014854
3/10/2020,Iowa,19,13,0,,,,0.00031695
3/10/2020,Kansas,20,1,0,30-Mar,3-May,34,0.00034325
3/10/2020,Kentucky,21,7,0,26-Mar,,,0.00022383
3/10/2020,Louisiana,22,6,0,23-Mar,15-May,53,0.00021511
3/10/2020,Maryland,24,9,0,30-Mar,,,0.00016541
3/10/2020,Massachusetts,25,92,0,24-Apr,18-May,24,0.00014509
3/10/2020,Michigan,26,2,0,24-Mar,15-May,52,0.00010013
3/10/2020,Minnesota,27,3,0,27-Mar,4-May,38,0.00017732
3/10/2020,Missouri,29,1,0,6-Apr,3-May,27,0.00016293
3/10/2020,Nebraska,31,17,0,,,,0.00051695
3/10/2020,Nevada,32,4,0,31-Mar,15-May,45,0.00032466
3/10/2020,New Hampshire,33,5,0,27-Mar,4-May,38,0.00073545
3/10/2020,New Jersey,34,15,1,21-Mar,,,0.00011258
3/10/2020,New York,36,173,0,22-Mar,15-May,54,0.0000514
3/10/2020,North Carolina,37,7,0,30-Mar,8-May,39,0.00009535
3/10/2020,Ohio,39,3,0,23-Mar,30-May,68,0.00008555
3/10/2020,Oklahoma,40,2,0,,,,0.00025272
3/10/2020,Oregon,41,14,0,23-Mar,,,0.00023709
3/10/2020,Pennsylvania,42,12,0,1-Apr,8-May,37,0.00007811
3/10/2020,Rhode Island,44,5,0,28-Mar,8-May,41,0.00094397
3/10/2020,South Carolina,45,9,0,7-Apr,12-May,35,0.00019422
3/10/2020,South Dakota,46,5,1,,,,0.00113038
3/10/2020,Tennessee,47,7,0,2-Apr,30-Apr,28,0.00014643
3/10/2020,Texas,48,31,0,2-Apr,30-Apr,28,0.00003449
3/10/2020,Utah,49,4,0,,,,0.00031192
3/10/2020,Vermont,50,1,0,24-Mar,15-May,52,0.00160259
3/10/2020,Virginia,51,8,0,30-Mar,10-Jun,72,0.00011716
3/10/2020,Washington,53,279,24,23-Mar,4-May,42,0.00013132
3/10/2020,Wisconsin,55,3,0,25-Mar,26-May,62,0.00017175
3/11/2020,Arizona,4,9,0,30-Mar,15-May,46,0.00013739
3/11/2020,Arkansas,5,1,0,,,,0.00033137
3/11/2020,California,6,202,4,19-Mar,,,0.00002531
3/11/2020,Colorado,8,34,0,26-Mar,27-Apr,32,0.00017365
3/11/2020,Connecticut,9,3,0,23-Mar,20-May,58,0.00028048
3/11/2020,Delaware,10,1,0,24-Mar,15-May,52,0.00102694
3/11/2020,Florida,12,26,2,20-Mar,30-Apr,41,0.00004656
3/11/2020,Georgia,13,31,0,3-Apr,30-Apr,27,0.00009418
3/11/2020,Hawaii,15,2,0,25-Mar,31-May,67,0.00070628
3/11/2020,Illinois,17,25,0,21-Mar,30-May,70,0.00007892
3/11/2020,Indiana,18,11,0,25-Mar,1-May,37,0.00014854
3/11/2020,Iowa,19,14,0,,,,0.00031695
3/11/2020,Kansas,20,1,0,30-Mar,3-May,34,0.00034325
3/11/2020,Kentucky,21,7,0,26-Mar,,,0.00022383
3/11/2020,Louisiana,22,13,0,23-Mar,15-May,53,0.00021511
3/11/2020,Maryland,24,13,0,30-Mar,,,0.00016541
3/11/2020,Massachusetts,25,95,0,24-Apr,18-May,24,0.00014509
3/11/2020,Michigan,26,2,0,24-Mar,15-May,52,0.00010013
3/11/2020,Minnesota,27,5,0,27-Mar,4-May,38,0.00017732
3/11/2020,Mississippi,28,1,0,3-Apr,11-May,38,0.000336
3/11/2020,Missouri,29,1,0,6-Apr,3-May,27,0.00016293
3/11/2020,Nebraska,31,23,0,,,,0.00051695
3/11/2020,Nevada,32,7,0,31-Mar,15-May,45,0.00032466
3/11/2020,New Hampshire,33,5,0,27-Mar,4-May,38,0.00073545
3/11/2020,New Jersey,34,23,1,21-Mar,,,0.00011258
3/11/2020,New Mexico,35,4,0,24-Mar,15-May,52,0.00047691
3/11/2020,New York,36,217,0,22-Mar,15-May,54,0.0000514
3/11/2020,North Carolina,37,8,0,30-Mar,8-May,39,0.00009535
3/11/2020,North Dakota,38,1,0,,,,0.00131223
3/11/2020,Ohio,39,4,0,23-Mar,30-May,68,0.00008555
3/11/2020,Oklahoma,40,2,0,,,,0.00025272
3/11/2020,Oregon,41,20,0,23-Mar,,,0.00023709
3/11/2020,Pennsylvania,42,16,0,1-Apr,8-May,37,0.00007811
3/11/2020,Rhode Island,44,5,0,28-Mar,8-May,41,0.00094397
3/11/2020,South Carolina,45,10,0,7-Apr,12-May,35,0.00019422
3/11/2020,South Dakota,46,8,1,,,,0.00113038
3/11/2020,Tennessee,47,8,0,2-Apr,30-Apr,28,0.00014643
3/11/2020,Texas,48,33,0,2-Apr,30-Apr,28,0.00003449
3/11/2020,Utah,49,5,0,,,,0.00031192
3/11/2020,Vermont,50,2,0,24-Mar,15-May,52,0.00160259
3/11/2020,Virginia,51,10,0,30-Mar,10-Jun,72,0.00011716
3/11/2020,Washington,53,338,29,23-Mar,4-May,42,0.00013132
3/11/2020,Wisconsin,55,6,0,25-Mar,26-May,62,0.00017175
3/11/2020,Wyoming,56,1,0,,,,0.00172783
3/12/2020,Alaska,2,1,0,11-Mar,21-Apr,41,0.00136697
3/12/2020,Arizona,4,9,0,30-Mar,15-May,46,0.00013739
3/12/2020,Arkansas,5,6,0,,,,0.00033137
3/12/2020,California,6,252,4,19-Mar,,,0.00002531
3/12/2020,Colorado,8,49,1,26-Mar,27-Apr,32,0.00017365
3/12/2020,Connecticut,9,6,0,23-Mar,20-May,58,0.00028048
3/12/2020,Delaware,10,4,0,24-Mar,15-May,52,0.00102694
3/12/2020,Florida,12,46,2,20-Mar,30-Apr,41,0.00004656
3/12/2020,Georgia,13,31,1,3-Apr,30-Apr,27,0.00009418
3/12/2020,Hawaii,15,2,0,25-Mar,31-May,67,0.00070628
3/12/2020,Illinois,17,32,0,21-Mar,30-May,70,0.00007892
3/12/2020,Indiana,18,12,0,25-Mar,1-May,37,0.00014854
3/12/2020,Iowa,19,16,0,,,,0.00031695
3/12/2020,Kansas,20,5,1,30-Mar,3-May,34,0.00034325
3/12/2020,Kentucky,21,11,0,26-Mar,,,0.00022383
3/12/2020,Louisiana,22,14,0,23-Mar,15-May,53,0.00021511
3/12/2020,Maine,23,1,0,2-Apr,31-May,59,0.00074393
3/12/2020,Maryland,24,13,0,30-Mar,,,0.00016541
3/12/2020,Massachusetts,25,108,0,24-Apr,18-May,24,0.00014509
3/12/2020,Michigan,26,12,0,24-Mar,15-May,52,0.00010013
3/12/2020,Minnesota,27,9,0,27-Mar,4-May,38,0.00017732
3/12/2020,Mississippi,28,1,0,3-Apr,11-May,38,0.000336
3/12/2020,Missouri,29,2,0,6-Apr,3-May,27,0.00016293
3/12/2020,Nebraska,31,24,0,,,,0.00051695
3/12/2020,Nevada,32,11,0,31-Mar,15-May,45,0.00032466
3/12/2020,New Hampshire,33,6,0,27-Mar,4-May,38,0.00073545
3/12/2020,New Jersey,34,29,1,21-Mar,,,0.00011258
3/12/2020,New Mexico,35,6,0,24-Mar,15-May,52,0.00047691
3/12/2020,New York,36,326,0,22-Mar,15-May,54,0.0000514
3/12/2020,North Carolina,37,16,0,30-Mar,8-May,39,0.00009535
3/12/2020,North Dakota,38,1,0,,,,0.00131223
3/12/2020,Ohio,39,5,0,23-Mar,30-May,68,0.00008555
3/12/2020,Oklahoma,40,2,0,,,,0.00025272
3/12/2020,Oregon,41,30,0,23-Mar,,,0.00023709
3/12/2020,Pennsylvania,42,22,0,1-Apr,8-May,37,0.00007811
3/12/2020,Rhode Island,44,5,0,28-Mar,8-May,41,0.00094397
3/12/2020,South Carolina,45,12,0,7-Apr,12-May,35,0.00019422
3/12/2020,South Dakota,46,8,1,,,,0.00113038
3/12/2020,Tennessee,47,18,0,2-Apr,30-Apr,28,0.00014643
3/12/2020,Texas,48,41,0,2-Apr,30-Apr,28,0.00003449
3/12/2020,Utah,49,7,0,,,,0.00031192
3/12/2020,Vermont,50,2,0,24-Mar,15-May,52,0.00160259
3/12/2020,Virginia,51,17,0,30-Mar,10-Jun,72,0.00011716
3/12/2020,Washington,53,419,32,23-Mar,4-May,42,0.00013132
3/12/2020,Wisconsin,55,8,0,25-Mar,26-May,62,0.00017175
3/12/2020,Wyoming,56,1,0,,,,0.00172783
3/13/2020,Alabama,1,6,0,4-Apr,30-Apr,26,0.00020395
3/13/2020,Alaska,2,1,0,11-Mar,21-Apr,41,0.00136697
3/13/2020,Arizona,4,9,0,30-Mar,15-May,46,0.00013739
3/13/2020,Arkansas,5,7,0,,,,0.00033137
3/13/2020,California,6,320,5,19-Mar,,,0.00002531
3/13/2020,Colorado,8,78,2,26-Mar,27-Apr,32,0.00017365
3/13/2020,Connecticut,9,11,0,23-Mar,20-May,58,0.00028048
3/13/2020,Delaware,10,4,0,24-Mar,15-May,52,0.00102694
3/13/2020,Florida,12,70,2,20-Mar,30-Apr,41,0.00004656
3/13/2020,Georgia,13,41,1,3-Apr,30-Apr,27,0.00009418
3/13/2020,Hawaii,15,2,0,25-Mar,31-May,67,0.00070628
3/13/2020,Idaho,16,1,0,25-Mar,30-Apr,36,0.00055958
3/13/2020,Illinois,17,46,0,21-Mar,30-May,70,0.00007892
3/13/2020,Indiana,18,12,0,25-Mar,1-May,37,0.00014854
3/13/2020,Iowa,19,17,0,,,,0.00031695
3/13/2020,Kansas,20,6,1,30-Mar,3-May,34,0.00034325
3/13/2020,Kentucky,21,11,0,26-Mar,,,0.00022383
3/13/2020,Louisiana,22,36,0,23-Mar,15-May,53,0.00021511
3/13/2020,Maine,23,2,0,2-Apr,31-May,59,0.00074393
3/13/2020,Maryland,24,18,0,30-Mar,,,0.00016541
3/13/2020,Massachusetts,25,123,0,24-Apr,18-May,24,0.00014509
3/13/2020,Michigan,26,25,0,24-Mar,15-May,52,0.00010013
3/13/2020,Minnesota,27,14,0,27-Mar,4-May,38,0.00017732
3/13/2020,Mississippi,28,6,0,3-Apr,11-May,38,0.000336
3/13/2020,Missouri,29,4,0,6-Apr,3-May,27,0.00016293
3/13/2020,Montana,30,4,0,26-Mar,24-Apr,29,0.00093565
3/13/2020,Nebraska,31,27,0,,,,0.00051695
3/13/2020,Nevada,32,19,0,31-Mar,15-May,45,0.00032466
3/13/2020,New Hampshire,33,7,0,27-Mar,4-May,38,0.00073545
3/13/2020,New Jersey,34,50,1,21-Mar,,,0.00011258
3/13/2020,New Mexico,35,10,0,24-Mar,15-May,52,0.00047691
3/13/2020,New York,36,421,0,22-Mar,15-May,54,0.0000514
3/13/2020,North Carolina,37,18,0,30-Mar,8-May,39,0.00009535
3/13/2020,North Dakota,38,1,0,,,,0.00131223
3/13/2020,Ohio,39,13,0,23-Mar,30-May,68,0.00008555
3/13/2020,Oklahoma,40,3,0,,,,0.00025272
3/13/2020,Oregon,41,30,0,23-Mar,,,0.00023709
3/13/2020,Pennsylvania,42,41,0,1-Apr,8-May,37,0.00007811
3/13/2020,Rhode Island,44,20,0,28-Mar,8-May,41,0.00094397
3/13/2020,South Carolina,45,13,0,7-Apr,12-May,35,0.00019422
3/13/2020,South Dakota,46,9,1,,,,0.00113038
3/13/2020,Tennessee,47,26,0,2-Apr,30-Apr,28,0.00014643
3/13/2020,Texas,48,58,0,2-Apr,30-Apr,28,0.00003449
3/13/2020,Utah,49,7,0,,,,0.00031192
3/13/2020,Vermont,50,2,0,24-Mar,15-May,52,0.00160259
3/13/2020,Virginia,51,30,0,30-Mar,10-Jun,72,0.00011716
3/13/2020,Washington,53,511,37,23-Mar,4-May,42,0.00013132
3/13/2020,Wisconsin,55,19,0,25-Mar,26-May,62,0.00017175
3/13/2020,Wyoming,56,2,0,,,,0.00172783
3/14/2020,Alabama,1,12,0,4-Apr,30-Apr,26,0.00020395
3/14/2020,Alaska,2,1,0,11-Mar,21-Apr,41,0.00136697
3/14/2020,Arizona,4,12,0,30-Mar,15-May,46,0.00013739
3/14/2020,Arkansas,5,9,0,,,,0.00033137
3/14/2020,California,6,381,5,19-Mar,,,0.00002531
3/14/2020,Colorado,8,103,2,26-Mar,27-Apr,32,0.00017365
3/14/2020,Connecticut,9,20,0,23-Mar,20-May,58,0.00028048
3/14/2020,Delaware,10,4,0,24-Mar,15-May,52,0.00102694
3/14/2020,Florida,12,70,3,20-Mar,30-Apr,41,0.00004656
3/14/2020,Georgia,13,65,1,3-Apr,30-Apr,27,0.00009418
3/14/2020,Hawaii,15,4,0,25-Mar,31-May,67,0.00070628
3/14/2020,Idaho,16,5,0,25-Mar,30-Apr,36,0.00055958
3/14/2020,Illinois,17,66,0,21-Mar,30-May,70,0.00007892
3/14/2020,Indiana,18,15,0,25-Mar,1-May,37,0.00014854
3/14/2020,Iowa,19,18,0,,,,0.00031695
3/14/2020,Kansas,20,8,1,30-Mar,3-May,34,0.00034325
3/14/2020,Kentucky,21,18,0,26-Mar,,,0.00022383
3/14/2020,Louisiana,22,77,1,23-Mar,15-May,53,0.00021511
3/14/2020,Maine,23,3,0,2-Apr,31-May,59,0.00074393
3/14/2020,Maryland,24,27,0,30-Mar,,,0.00016541
3/14/2020,Massachusetts,25,138,0,24-Apr,18-May,24,0.00014509
3/14/2020,Michigan,26,33,0,24-Mar,15-May,52,0.00010013
3/14/2020,Minnesota,27,21,0,27-Mar,4-May,38,0.00017732
3/14/2020,Mississippi,28,6,0,3-Apr,11-May,38,0.000336
3/14/2020,Missouri,29,5,0,6-Apr,3-May,27,0.00016293
3/14/2020,Montana,30,6,0,26-Mar,24-Apr,29,0.00093565
3/14/2020,Nebraska,31,29,0,,,,0.00051695
3/14/2020,Nevada,32,21,0,31-Mar,15-May,45,0.00032466
3/14/2020,New Hampshire,33,7,0,27-Mar,4-May,38,0.00073545
3/14/2020,New Jersey,34,75,2,21-Mar,,,0.00011258
3/14/2020,New Mexico,35,13,0,24-Mar,15-May,52,0.00047691
3/14/2020,New York,36,610,2,22-Mar,15-May,54,0.0000514
3/14/2020,North Carolina,37,25,0,30-Mar,8-May,39,0.00009535
3/14/2020,North Dakota,38,1,0,,,,0.00131223
3/14/2020,Ohio,39,26,0,23-Mar,30-May,68,0.00008555
3/14/2020,Oklahoma,40,4,0,,,,0.00025272
3/14/2020,Oregon,41,36,1,23-Mar,,,0.00023709
3/14/2020,Pennsylvania,42,47,0,1-Apr,8-May,37,0.00007811
3/14/2020,Rhode Island,44,20,0,28-Mar,8-May,41,0.00094397
3/14/2020,South Carolina,45,19,0,7-Apr,12-May,35,0.00019422
3/14/2020,South Dakota,46,9,1,,,,0.00113038
3/14/2020,Tennessee,47,32,0,2-Apr,30-Apr,28,0.00014643
3/14/2020,Texas,48,69,0,2-Apr,30-Apr,28,0.00003449
3/14/2020,Utah,49,21,0,,,,0.00031192
3/14/2020,Vermont,50,5,0,24-Mar,15-May,52,0.00160259
3/14/2020,Virginia,51,42,1,30-Mar,10-Jun,72,0.00011716
3/14/2020,Washington,53,609,40,23-Mar,4-May,42,0.00013132
3/14/2020,Wisconsin,55,27,0,25-Mar,26-May,62,0.00017175
3/14/2020,Wyoming,56,3,0,,,,0.00172783
3/15/2020,Alabama,1,23,0,4-Apr,30-Apr,26,0.00020395
3/15/2020,Alaska,2,1,0,11-Mar,21-Apr,41,0.00136697
3/15/2020,Arizona,4,13,0,30-Mar,15-May,46,0.00013739
3/15/2020,Arkansas,5,16,0,,,,0.00033137
3/15/2020,California,6,478,6,19-Mar,,,0.00002531
3/15/2020,Colorado,8,136,2,26-Mar,27-Apr,32,0.00017365
3/15/2020,Connecticut,9,26,0,23-Mar,20-May,58,0.00028048
3/15/2020,Delaware,10,7,0,24-Mar,15-May,52,0.00102694
3/15/2020,Florida,12,109,3,20-Mar,30-Apr,41,0.00004656
3/15/2020,Georgia,13,97,1,3-Apr,30-Apr,27,0.00009418
3/15/2020,Hawaii,15,7,0,25-Mar,31-May,67,0.00070628
3/15/2020,Idaho,16,5,0,25-Mar,30-Apr,36,0.00055958
3/15/2020,Illinois,17,94,0,21-Mar,30-May,70,0.00007892
3/15/2020,Indiana,18,19,0,25-Mar,1-May,37,0.00014854
3/15/2020,Iowa,19,22,0,,,,0.00031695
3/15/2020,Kansas,20,9,1,30-Mar,3-May,34,0.00034325
3/15/2020,Kentucky,21,21,0,26-Mar,,,0.00022383
3/15/2020,Louisiana,22,103,2,23-Mar,15-May,53,0.00021511
3/15/2020,Maine,23,12,0,2-Apr,31-May,59,0.00074393
3/15/2020,Maryland,24,32,0,30-Mar,,,0.00016541
3/15/2020,Massachusetts,25,164,0,24-Apr,18-May,24,0.00014509
3/15/2020,Michigan,26,53,0,24-Mar,15-May,52,0.00010013
3/15/2020,Minnesota,27,35,0,27-Mar,4-May,38,0.00017732
3/15/2020,Mississippi,28,10,0,3-Apr,11-May,38,0.000336
3/15/2020,Missouri,29,5,0,6-Apr,3-May,27,0.00016293
3/15/2020,Montana,30,6,0,26-Mar,24-Apr,29,0.00093565
3/15/2020,Nebraska,31,31,0,,,,0.00051695
3/15/2020,Nevada,32,26,0,31-Mar,15-May,45,0.00032466
3/15/2020,New Hampshire,33,13,0,27-Mar,4-May,38,0.00073545
3/15/2020,New Jersey,34,98,2,21-Mar,,,0.00011258
3/15/2020,New Mexico,35,17,0,24-Mar,15-May,52,0.00047691
3/15/2020,New York,36,732,6,22-Mar,15-May,54,0.0000514
3/15/2020,North Carolina,37,32,0,30-Mar,8-May,39,0.00009535
3/15/2020,North Dakota,38,1,0,,,,0.00131223
3/15/2020,Ohio,39,37,0,23-Mar,30-May,68,0.00008555
3/15/2020,Oklahoma,40,8,0,,,,0.00025272
3/15/2020,Oregon,41,39,1,23-Mar,,,0.00023709
3/15/2020,Pennsylvania,42,68,0,1-Apr,8-May,37,0.00007811
3/15/2020,Rhode Island,44,20,0,28-Mar,8-May,41,0.00094397
3/15/2020,South Carolina,45,28,0,7-Apr,12-May,35,0.00019422
3/15/2020,South Dakota,46,9,1,,,,0.00113038
3/15/2020,Tennessee,47,39,0,2-Apr,30-Apr,28,0.00014643
3/15/2020,Texas,48,80,0,2-Apr,30-Apr,28,0.00003449
3/15/2020,Utah,49,29,0,,,,0.00031192
3/15/2020,Vermont,50,8,0,24-Mar,15-May,52,0.00160259
3/15/2020,Virginia,51,45,1,30-Mar,10-Jun,72,0.00011716
3/15/2020,Washington,53,675,42,23-Mar,4-May,42,0.00013132
3/15/2020,Wisconsin,55,33,0,25-Mar,26-May,62,0.00017175
3/15/2020,Wyoming,56,3,0,,,,0.00172783
3/16/2020,Alabama,1,29,0,4-Apr,30-Apr,26,0.00020395
3/16/2020,Alaska,2,3,0,11-Mar,21-Apr,41,0.00136697
3/16/2020,Arizona,4,18,0,30-Mar,15-May,46,0.00013739
3/16/2020,Arkansas,5,22,0,,,,0.00033137
3/16/2020,California,6,588,11,19-Mar,,,0.00002531
3/16/2020,Colorado,8,161,2,26-Mar,27-Apr,32,0.00017365
3/16/2020,Connecticut,9,41,0,23-Mar,20-May,58,0.00028048
3/16/2020,Delaware,10,8,0,24-Mar,15-May,52,0.00102694
3/16/2020,Florida,12,141,4,20-Mar,30-Apr,41,0.00004656
3/16/2020,Georgia,13,118,1,3-Apr,30-Apr,27,0.00009418
3/16/2020,Hawaii,15,10,0,25-Mar,31-May,67,0.00070628
3/16/2020,Idaho,16,5,0,25-Mar,30-Apr,36,0.00055958
3/16/2020,Illinois,17,104,0,21-Mar,30-May,70,0.00007892
3/16/2020,Indiana,18,24,1,25-Mar,1-May,37,0.00014854
3/16/2020,Iowa,19,22,0,,,,0.00031695
3/16/2020,Kansas,20,11,1,30-Mar,3-May,34,0.00034325
3/16/2020,Kentucky,21,22,1,26-Mar,,,0.00022383
3/16/2020,Louisiana,22,137,3,23-Mar,15-May,53,0.00021511
3/16/2020,Maine,23,17,0,2-Apr,31-May,59,0.00074393
3/16/2020,Maryland,24,39,0,30-Mar,,,0.00016541
3/16/2020,Massachusetts,25,197,0,24-Apr,18-May,24,0.00014509
3/16/2020,Michigan,26,54,0,24-Mar,15-May,52,0.00010013
3/16/2020,Minnesota,27,54,0,27-Mar,4-May,38,0.00017732
3/16/2020,Mississippi,28,12,0,3-Apr,11-May,38,0.000336
3/16/2020,Missouri,29,9,0,6-Apr,3-May,27,0.00016293
3/16/2020,Montana,30,8,0,26-Mar,24-Apr,29,0.00093565
3/16/2020,Nebraska,31,33,0,,,,0.00051695
3/16/2020,Nevada,32,45,1,31-Mar,15-May,45,0.00032466
3/16/2020,New Hampshire,33,17,0,27-Mar,4-May,38,0.00073545
3/16/2020,New Jersey,34,176,3,21-Mar,,,0.00011258
3/16/2020,New Mexico,35,21,0,24-Mar,15-May,52,0.00047691
3/16/2020,New York,36,950,10,22-Mar,15-May,54,0.0000514
3/16/2020,North Carolina,37,34,0,30-Mar,8-May,39,0.00009535
3/16/2020,North Dakota,38,1,0,,,,0.00131223
3/16/2020,Ohio,39,50,0,23-Mar,30-May,68,0.00008555
3/16/2020,Oklahoma,40,10,0,,,,0.00025272
3/16/2020,Oregon,41,46,1,23-Mar,,,0.00023709
3/16/2020,Pennsylvania,42,81,0,1-Apr,8-May,37,0.00007811
3/16/2020,Rhode Island,44,21,0,28-Mar,8-May,41,0.00094397
3/16/2020,South Carolina,45,33,1,7-Apr,12-May,35,0.00019422
3/16/2020,South Dakota,46,10,1,,,,0.00113038
3/16/2020,Tennessee,47,52,0,2-Apr,30-Apr,28,0.00014643
3/16/2020,Texas,48,87,1,2-Apr,30-Apr,28,0.00003449
3/16/2020,Utah,49,40,0,,,,0.00031192
3/16/2020,Vermont,50,12,0,24-Mar,15-May,52,0.00160259
3/16/2020,Virginia,51,51,1,30-Mar,10-Jun,72,0.00011716
3/16/2020,Washington,53,794,48,23-Mar,4-May,42,0.00013132
3/16/2020,Wisconsin,55,47,0,25-Mar,26-May,62,0.00017175
3/16/2020,Wyoming,56,10,0,,,,0.00172783
3/17/2020,Alabama,1,39,0,4-Apr,30-Apr,26,0.00020395
3/17/2020,Alaska,2,6,0,11-Mar,21-Apr,41,0.00136697
3/17/2020,Arizona,4,20,0,30-Mar,15-May,46,0.00013739
3/17/2020,Arkansas,5,22,0,,,,0.00033137
3/17/2020,California,6,732,14,19-Mar,,,0.00002531
3/17/2020,Colorado,8,183,3,26-Mar,27-Apr,32,0.00017365
3/17/2020,Connecticut,9,68,0,23-Mar,20-May,58,0.00028048
3/17/2020,Delaware,10,16,0,24-Mar,15-May,52,0.00102694
3/17/2020,Florida,12,210,6,20-Mar,30-Apr,41,0.00004656
3/17/2020,Georgia,13,142,1,3-Apr,30-Apr,27,0.00009418
3/17/2020,Hawaii,15,14,0,25-Mar,31-May,67,0.00070628
3/17/2020,Idaho,16,9,0,25-Mar,30-Apr,36,0.00055958
3/17/2020,Illinois,17,159,1,21-Mar,30-May,70,0.00007892
3/17/2020,Indiana,18,30,2,25-Mar,1-May,37,0.00014854
3/17/2020,Iowa,19,29,0,,,,0.00031695
3/17/2020,Kansas,20,17,1,30-Mar,3-May,34,0.00034325
3/17/2020,Kentucky,21,26,1,26-Mar,,,0.00022383
3/17/2020,Louisiana,22,196,5,23-Mar,15-May,53,0.00021511
3/17/2020,Maine,23,32,0,2-Apr,31-May,59,0.00074393
3/17/2020,Maryland,24,57,0,30-Mar,,,0.00016541
3/17/2020,Massachusetts,25,218,0,24-Apr,18-May,24,0.00014509
3/17/2020,Michigan,26,65,0,24-Mar,15-May,52,0.00010013
3/17/2020,Minnesota,27,60,0,27-Mar,4-May,38,0.00017732
